CODE,Sales_Date,Id_Producto,Customer_ID,PVP,MOTIVO_VENTA,FORMA_PAGO,EXTENSION_GARANTIA,SEGURO_BATERIA_LARGO_PLAZO,MANTENIMIENTO_GRATUITO,FIN_GARANTIA,BASE_DATE,EN_GARANTIA,COSTE_VENTA_NO_IMPUESTOS,GENERO,CODIGO_POSTAL,Edad,RENTA_MEDIA_ESTIMADA,ENCUESTA_CLIENTE_ZONA_TALLER,STATUS_SOCIAL,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,Revisiones,Km_medio_por_revision,km_ultima_revision,QUEJA,Lead_compra,Lead_compra_1,TIENDA_DESC,PROV_DESC,ZONA,Origen,Margen_eur_bruto,Margen_eur
SYN000088,17/02/2024,PA200002,49039,26838,Particular,Otros,SI,NO,0,16/02/2028,31/12/2023,SI,620,M,CP31860,31,0,61,H,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,9116.87,6126.67
SYN000089,03/01/2024,PA200045,103270,23452,Particular,Contado,NO,NO,0,02/01/2028,31/12/2023,SI,3258,M,CP41008,48,23418,0,,C,TIPO4,HÍBRIDO,M,Mid-High,78,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,6113.94,-2952.19
SYN000090,08/03/2024,PA200052,104623,19829,Particular,Prestamo Bancario,SI,SI,0,07/03/2028,31/12/2023,SI,916,M,CP36940,46,0,0,,B,TIPO6,HÍBRIDO,M,Mid,81,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,5169.42,2436.93
SYN000091,19/02/2024,PA200077,104408,28667,Particular,Financiera Marca,"SI, Financiera",NO,0,18/02/2028,31/12/2023,SI,1521,M,CP29130,78,23805,99,I,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,9738.18,5702.49
SYN000092,18/02/2024,PA200017,101352,23913,Particular,Otros,NO,NO,0,17/02/2028,31/12/2023,SI,994,M,CP36930,31,21332,68,I,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,8123.25,4990.12
SYN000093,23/03/2024,PA200024,49878,22814,No Particular,Contado,NO,NO,0,22/03/2028,31/12/2023,SI,1899,M,CP3180,41,24888,116,C,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,5947.61,-1608.31
SYN000094,18/02/2024,PA200075,101777,30330,No Particular,Contado,SI,NO,4,17/02/2028,31/12/2023,SI,1034,M,CP28980,46,27991,0,,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,10303.1,6623.03
SYN000095,11/01/2024,PA200017,107881,27379,Particular,Otros,NO,NO,0,10/01/2028,31/12/2023,SI,1034,M,CP3668,58,19967,68,J,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,9300.65,5853.71
SYN000096,16/03/2024,PA200053,102800,30078,Particular,Otros,NO,SI,0,15/03/2028,31/12/2023,SI,620,F,CP41003,37,33719,114,E,D,TIPO8,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Tienda,7841.33,-157.15
SYN000097,12/02/2024,PA200093,108146,22399,Particular,Contado,NO,NO,0,11/02/2028,31/12/2023,SI,1793,M,CP46011,53,23917,91,E,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,5839.42,-1512.14
SYN000098,13/01/2024,PA200081,105528,26495,Particular,Financiera Marca,"SI, Financiera",NO,0,12/01/2028,31/12/2023,SI,1521,F,CP28030,30,33817,145,E,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,9000.35,5136.25
SYN000099,31/03/2024,PA200072,19663,26495,Particular,Otros,NO,NO,0,30/03/2028,31/12/2023,SI,1034,M,CP8181,60,31109,12,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,1,1,BARCELONA SUR,BARCELONA,ESTE,Internet,9000.35,5623.25
SYN000100,15/01/2024,PA200058,103993,20936,Particular,Contado,SI,NO,0,14/01/2028,31/12/2023,SI,0,M,CP9240,52,25449,198,H,D,TIPO1,HÍBRIDO,M,Low,85,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,5458.02,246.18
SYN000101,13/03/2024,PA200074,103216,34448,Particular,Contado,SI,NO,0,12/03/2028,31/12/2023,SI,450,M,CP18320,48,0,0,,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,1360.7,-7503.48
SYN000102,21/01/2024,PA200061,103034,19994,Particular,Contado,NO,NO,0,20/01/2028,31/12/2023,SI,1447,M,CP3003,37,0,0,,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,5212.44,1935.91
SYN000103,05/02/2024,PA200072,102963,20671,Particular,Contado,SI,NO,0,04/02/2028,31/12/2023,SI,716,M,CP7006,43,0,0,,H,TIPO7,HÍBRIDO,M,Mid,85,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6858.64,993.61
SYN000104,03/02/2024,PA200064,100454,24411,Particular,Contado,NO,NO,0,02/02/2028,31/12/2023,SI,1993,M,CP11370,48,24150,83,I,D,TIPO8,HÍBRIDO,M,Low,101,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,6363.95,-1664.46
SYN000105,18/02/2024,PA200029,105137,18299,Particular,Contado,NO,SI,0,17/02/2028,31/12/2023,SI,2763,M,CP28022,52,27658,12,B,B,TIPO1,HÍBRIDO,M,High,74,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,4770.55,311.93
SYN000106,18/03/2024,PA200084,100694,23293,Particular,Contado,NO,NO,0,17/03/2028,31/12/2023,SI,1956,M,CP8170,50,28253,12,C,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6072.49,-1653.96
SYN000107,12/02/2024,PA200092,100776,19994,Particular,Financiera Marca,"SI, Financiera",NO,0,11/02/2028,31/12/2023,SI,1339,M,CP46370,27,25521,119,H,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,5212.44,2043.91
SYN000108,01/02/2024,PA200015,106418,30892,Particular,Contado,NO,NO,0,31/01/2028,31/12/2023,SI,0,M,CP20260,54,31096,133,G,J,TIPO7,HÍBRIDO,M,Mid-High,123,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,1220.23,-6351.17
SYN000109,29/01/2024,PA200014,100225,19472,Particular,Financiera Marca,NO,NO,0,28/01/2028,31/12/2023,SI,3115,M,CP45003,54,27522,0,,B,TIPO1,HÍBRIDO,M,Mid,81,0,0,0,,0,0,MALAGA,MALAGA,SUR,Internet,5076.35,173.06
SYN000110,12/01/2024,PA200047,105546,26885,Particular,Financiera Marca,"SI, Financiera",NO,0,11/01/2028,31/12/2023,SI,2021,M,CP28030,30,33694,123,E,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,9132.83,4737.92
SYN000111,13/02/2024,PA200042,101622,20273,Particular,Contado,NO,NO,0,12/02/2028,31/12/2023,SI,915,F,CP27003,29,0,0,,H,TIPO7,ELÉCTRICO,A,Mid-High,85,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,6726.58,756.88
SYN000112,27/02/2024,PA200039,50125,21393,Particular,Contado,NO,NO,0,26/02/2028,31/12/2023,SI,2169,M,CP8013,50,0,0,,D,TIPO1,HÍBRIDO,M,Low,85,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,5577.16,-1911.99
SYN000113,29/01/2024,PA200035,103199,23465,Particular,Contado,SI,NO,0,28/01/2028,31/12/2023,SI,1844,F,CP8770,30,25050,12,H,C,TIPO4,HÍBRIDO,M,Mid-High,78,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,6117.33,-1537.88
SYN000114,24/01/2024,PA200040,103876,21979,Particular,Financiera Marca,NO,NO,0,23/01/2028,31/12/2023,SI,3334,F,CP8830,29,26234,13,G,C,TIPO4,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,5729.93,-3063.1
SYN000115,08/01/2024,PA200057,105436,34133,Particular,Contado,NO,SI,0,07/01/2028,31/12/2023,SI,446,M,CP30180,51,20416,7,J,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,1348.25,-7437.27
SYN000116,02/03/2024,PA200076,100312,25792,Particular,Financiera Marca,NO,NO,4,01/03/2028,31/12/2023,SI,2175,M,CP3015,41,0,0,,B,TIPO6,HÍBRIDO,M,Mid,106,0,0,0,,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,6723.97,2261.41
SYN000117,19/01/2024,PA200073,108286,22764,Particular,Otros,NO,NO,0,18/01/2028,31/12/2023,SI,2169,M,CP28980,43,0,0,,E,TIPO2,HÍBRIDO,M,Mid,89,0,0,0,,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,6653.92,-1160.15
SYN000118,05/01/2024,PA200048,103490,11004,No Particular,Contado,NO,NO,0,04/01/2028,31/12/2023,SI,578,M,CP3204,38,29832,82,D,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,2434.08,736.77
SYN000119,05/01/2024,PA200024,102595,29064,Particular,Contado,SI,SI,0,04/01/2028,31/12/2023,SI,408,M,CP17003,46,27147,15,B,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,9873.04,6918.98
SYN000120,15/03/2024,PA200049,57523,24321,Particular,Contado,SI,SI,0,14/03/2028,31/12/2023,SI,2849,M,CP28033,49,33059,0,D,D,TIPO8,HÍBRIDO,M,Mid-High,110,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,6340.48,-2522.59
SYN000121,28/02/2024,PA200002,103520,36771,Particular,Otros,NO,NO,0,27/02/2028,31/12/2023,SI,1094,M,CP38670,34,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,12491.11,8242.2
SYN000122,05/03/2024,PA200052,101934,24045,Particular,Contado,NO,NO,0,04/03/2028,31/12/2023,SI,2386,M,CP8290,44,28146,89,D,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,6268.53,-2066.13
SYN000123,07/02/2024,PA200007,102200,25893,Particular,Contado,SI,NO,0,06/02/2028,31/12/2023,SI,1094,F,CP28918,37,32549,152,D,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,6750.31,-730.34
SYN000124,13/03/2024,PA200021,101067,11475,Particular,Contado,NO,NO,0,12/03/2028,31/12/2023,SI,1147,M,CP28931,25,23588,86,E,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,2538.27,234.74
SYN000125,05/01/2024,PA200039,107684,19172,Particular,Otros,NO,NO,0,04/01/2028,31/12/2023,SI,3075,F,CP8301,69,0,0,,B,TIPO6,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,4998.14,158.55
SYN000126,01/03/2024,PA200008,106988,29446,Particular,Contado,NO,NO,0,29/02/2028,31/12/2023,SI,994,F,CP28803,48,24592,121,E,I,TIPO7,ELÉCTRICO,A,High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,10002.81,6432.57
SYN000127,05/02/2024,PA200045,104231,26794,Particular,Financiera Marca,NO,NO,4,04/02/2028,31/12/2023,SI,2582,M,CP37003,51,0,0,,D,TIPO6,HÍBRIDO,M,High,103,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,6985.2,-2196.98
SYN000128,14/02/2024,PA200055,19570,18299,Particular,Contado,NO,SI,0,13/02/2028,31/12/2023,SI,2460,F,CP28922,40,30069,94,D,B,TIPO1,HÍBRIDO,M,High,74,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,4770.55,614.93
SYN000129,02/03/2024,PA200031,103504,19172,Particular,Contado,NO,NO,0,01/03/2028,31/12/2023,SI,2207,M,CP18518,25,18453,96,K,B,TIPO6,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,4998.14,1026.55
SYN000130,18/02/2024,PA200008,33508,13738,Particular,Prestamo Bancario,SI,NO,0,17/02/2028,31/12/2023,SI,1672,F,CP15840,42,0,0,,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,3038.85,31.54
SYN000131,22/03/2024,PA200007,105827,24004,No Particular,Contado,NO,NO,0,21/03/2028,31/12/2023,SI,800,M,CP28029,67,33804,134,E,D,TIPO1,HÍBRIDO,M,Low,99,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,6257.84,-481.11
SYN000132,22/01/2024,PA200041,103137,13056,Particular,Financiera Marca,"SI, Financiera",NO,0,21/01/2028,31/12/2023,SI,2058,M,CP50002,55,32083,61,E,A,TIPO1,HÍBRIDO,M,High,53,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,2887.99,-451.44
SYN000133,01/01/2024,PA200020,106781,25514,Particular,Financiera Marca,"SI, Financiera",NO,0,31/12/2027,31/12/2023,SI,1482,M,CP8290,44,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,1,1,SEVILLA,SEVILLA,SUR,Internet,8667.11,4919.5
SYN000134,25/02/2024,PA200096,107240,18579,Particular,Contado,NO,NO,0,24/02/2028,31/12/2023,SI,915,F,CP41002,59,33709,123,A,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,4843.55,2210.8
SYN000135,17/01/2024,PA200062,105620,35464,Particular,Contado,NO,NO,0,16/01/2028,31/12/2023,SI,994,M,CP38205,55,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,12047.12,8001.46
SYN000136,31/03/2024,PA200100,102926,20470,Particular,Otros,NO,SI,0,30/03/2028,31/12/2023,SI,951,M,CP28460,39,28597,11,C,B,TIPO6,HÍBRIDO,M,Mid-High,85,0,0,0,,1,1,BARCELONA SUR,BARCELONA,ESTE,Internet,5336.53,2518.4
SYN000137,22/01/2024,PA200009,101042,20511,Particular,Prestamo Bancario,NO,NO,0,21/01/2028,31/12/2023,SI,1017,M,CP13344,27,19665,84,K,B,TIPO1,HÍBRIDO,M,High,77,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,5347.22,2459.85
SYN000138,14/02/2024,PA200002,108488,30330,Particular,Financiera Marca,"SI, Financiera",NO,4,13/02/2028,31/12/2023,SI,1134,M,CP38005,58,0,0,,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,10303.1,6523.03
SYN000139,28/02/2024,PA200015,13990,19552,Particular,Otros,NO,NO,0,27/02/2028,31/12/2023,SI,2786,M,CP46183,40,37159,13,A,B,TIPO6,HÍBRIDO,M,Low,77,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,5097.21,516.6
SYN000140,11/03/2024,PA200052,104545,30262,Particular,Financiera Marca,NO,NO,0,10/03/2028,31/12/2023,SI,395,M,CP41807,32,0,0,,J,TIPO7,HÍBRIDO,M,Mid-High,123,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,1195.35,-6621.75
SYN000141,16/01/2024,PA200088,105563,30330,Particular,Contado,NO,NO,0,15/01/2028,31/12/2023,SI,1034,F,CP3290,41,0,0,,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,10303.1,6623.03
SYN000142,23/02/2024,PA200055,104579,13301,No Particular,Contado,NO,NO,0,22/02/2028,31/12/2023,SI,947,F,CP28015,40,32518,214,A,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,2942.18,694.4
SYN000143,05/01/2024,PA200018,107025,27626,Particular,Otros,NO,SI,0,04/01/2028,31/12/2023,SI,1988,M,CP43204,53,28116,124,G,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,7202.1,-1583.26
SYN000144,27/01/2024,PA200067,100017,34808,Particular,Prestamo Bancario,SI,NO,0,26/01/2028,31/12/2023,SI,705,F,CP29700,37,23866,0,,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,1374.92,-7829.58
SYN000145,07/01/2024,PA200026,51719,18579,Particular,Financiera Marca,NO,NO,0,06/01/2028,31/12/2023,SI,1160,M,CP35200,40,29891,67,I,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,4843.55,1965.8
SYN000146,15/03/2024,PA200050,101795,30330,Particular,Contado,NO,NO,0,14/03/2028,31/12/2023,SI,1034,M,CP5005,65,0,0,,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,10303.1,6623.03
SYN000147,18/02/2024,PA200089,105175,28405,Particular,Contado,NO,SI,0,17/02/2028,31/12/2023,SI,0,M,CP43480,38,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,9649.18,7155.18
SYN000148,18/02/2024,PA200021,105501,23744,Particular,Financiera Marca,"SI, Financiera",NO,0,17/02/2028,31/12/2023,SI,3709,M,CP25180,61,27406,116,K,C,TIPO4,HÍBRIDO,M,Mid,81,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,6190.06,-3396.27
SYN000149,01/02/2024,PA200040,105217,13094,Particular,Otros,NO,NO,0,31/01/2028,31/12/2023,SI,670,M,CP8224,77,27315,16,B,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,2896.39,941.97
SYN000150,15/03/2024,PA200057,100985,34974,Particular,Contado,NO,NO,0,14/03/2028,31/12/2023,SI,994,M,CP30740,41,24899,118,C,I,TIPO7,ELÉCTRICO,A,Mid,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,11880.67,7873.72
SYN000151,15/03/2024,PA200027,106417,22086,No Particular,Financiera Marca,"SI, Financiera",NO,0,14/03/2028,31/12/2023,SI,1474,M,CP43130,44,0,0,,B,TIPO6,HÍBRIDO,M,Mid,85,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,5757.82,2289.03
SYN000152,12/01/2024,PA200004,101823,22764,Particular,Contado,SI,NO,0,11/01/2028,31/12/2023,SI,2169,M,CP8440,46,30289,13,C,E,TIPO2,HÍBRIDO,M,Mid,89,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,6653.92,-1160.15
SYN000153,16/02/2024,PA200010,100150,19453,Particular,Contado,NO,NO,0,15/02/2028,31/12/2023,SI,863,,CP29004,35,0,0,,B,TIPO1,HÍBRIDO,M,Mid,77,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,5071.4,2421.61
SYN000154,29/02/2024,PA200035,107119,17809,No Particular,Contado,NO,NO,4,28/02/2028,31/12/2023,SI,864,M,CP15174,25,0,0,,A,TIPO1,HÍBRIDO,M,Mid,74,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,3939.35,1418.44
SYN000155,10/02/2024,PA200016,105790,27147,Particular,Otros,NO,NO,0,09/02/2028,31/12/2023,SI,0,F,CP22001,42,27128,177,B,D,TIPO6,HÍBRIDO,M,Mid,99,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,7077.22,393.38
SYN000156,13/03/2024,PA200098,49512,19246,Particular,Otros,NO,NO,0,12/03/2028,31/12/2023,SI,1229,F,CP47140,39,35172,138,A,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,5017.43,2018.0
SYN000157,06/03/2024,PA200048,103126,19614,Particular,Otros,NO,NO,0,05/03/2028,31/12/2023,SI,951,F,CP48620,36,27557,99,B,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,5113.37,2362.86
SYN000158,20/03/2024,PA200081,107207,21610,Particular,Financiera Marca,NO,NO,0,19/03/2028,31/12/2023,SI,786,M,CP12592,40,24778,96,H,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Internet,5633.73,2890.54
SYN000159,16/02/2024,PA200047,25984,19453,Particular,Otros,NO,NO,0,15/02/2028,31/12/2023,SI,1463,M,CP28034,52,27587,12,C,B,TIPO1,HÍBRIDO,M,Mid,77,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Internet,5071.4,1821.61
SYN000160,09/01/2024,PA200099,104118,21990,Particular,Financiera Marca,NO,NO,4,08/01/2028,31/12/2023,SI,2232,M,CP43002,46,0,0,,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,5732.79,1513.58
SYN000161,10/03/2024,PA200008,101235,29194,Particular,Otros,NO,NO,0,09/03/2028,31/12/2023,SI,994,M,CP28340,40,27989,9,D,I,TIPO7,ELÉCTRICO,A,Mid-High,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,9917.2,6366.88
SYN000162,10/01/2024,PA200100,80557,20511,Particular,Contado,NO,NO,0,09/01/2028,31/12/2023,SI,2002,M,CP38611,32,23067,49,F,B,TIPO1,HÍBRIDO,M,High,77,0,0,0,,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,5347.22,1474.85
SYN000163,07/03/2024,PA200026,104868,26002,Particular,Financiera Marca,"SI, Financiera",NO,0,06/03/2028,31/12/2023,SI,1624,M,CP41220,28,20826,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,8832.88,4904.72
SYN000164,28/03/2024,PA200005,27753,22948,Particular,Financiera Marca,"SI, Financiera",NO,0,27/03/2028,31/12/2023,SI,1482,F,CP7609,39,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,7795.44,4250.54
SYN000165,01/02/2024,PA200076,102955,22948,Particular,Financiera Marca,"SI, Financiera",NO,0,31/01/2028,31/12/2023,SI,1482,M,CP8901,53,27709,99,B,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,1,1,MADRID NORTE,MADRID,CENTRO,Internet,7795.44,4250.54
SYN000166,23/02/2024,PA200097,103276,21553,Particular,Contado,SI,SI,0,22/02/2028,31/12/2023,SI,0,M,CP36400,42,21563,59,I,D,TIPO1,HÍBRIDO,M,Low,104,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,5618.87,260.81
SYN000167,26/01/2024,PA200093,104076,25049,Particular,Contado,SI,NO,0,25/01/2028,31/12/2023,SI,1501,M,CP23290,52,0,57,K,G,TIPO5,HÍBRIDO,M,Mid,101,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,8311.26,623.65
SYN000168,21/02/2024,PA200088,102535,26838,Particular,Otros,NO,NO,0,20/02/2028,31/12/2023,SI,1034,F,CP30161,47,0,46,B,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,9116.87,5712.67
SYN000169,22/01/2024,PA200070,103274,27160,Particular,Financiera Marca,NO,NO,4,21/01/2028,31/12/2023,SI,2582,M,CP28529,53,33217,171,D,D,TIPO6,HÍBRIDO,M,High,103,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,7080.61,-2188.31
SYN000170,30/03/2024,PA200007,100495,17723,Particular,Otros,NO,NO,0,29/03/2028,31/12/2023,SI,915,M,CP11100,52,27354,0,U,B,TIPO6,HÍBRIDO,M,Mid,74,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,4620.39,2055.27
SYN000171,02/01/2024,PA200064,107558,30078,Particular,Contado,NO,NO,0,01/01/2028,31/12/2023,SI,1472,M,CP28020,41,31182,94,B,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,7841.33,-1009.15
SYN000172,25/03/2024,PA200083,104402,18579,Particular,Contado,NO,NO,0,24/03/2028,31/12/2023,SI,555,M,CP8916,20,0,0,,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,4843.55,2570.8
SYN000173,03/01/2024,PA200029,17561,13797,Particular,Financiera Marca,NO,NO,0,02/01/2028,31/12/2023,SI,1225,F,CP47171,44,28974,117,K,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,3051.9,486.93
SYN000174,04/02/2024,PA200028,105749,17118,No Particular,Contado,NO,NO,0,03/02/2028,31/12/2023,SI,1442,M,CP40004,54,23685,85,E,B,TIPO6,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,4462.66,1418.34
SYN000175,08/02/2024,PA200053,101220,15480,No Particular,Financiera Marca,"SI, Financiera",NO,4,07/02/2028,31/12/2023,SI,1479,M,CP28038,37,27202,119,E,A,TIPO1,HÍBRIDO,M,High,64,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,3424.18,472.26
SYN000176,03/03/2024,PA200044,104890,31658,Particular,Contado,NO,NO,0,02/03/2028,31/12/2023,SI,0,M,CP35018,53,23513,58,H,I,TIPO7,ELÉCTRICO,A,Mid,113,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,10754.22,8003.24
SYN000177,28/01/2024,PA200058,102425,23496,Particular,Otros,NO,NO,0,27/01/2028,31/12/2023,SI,1993,M,CP11560,46,21824,87,I,D,TIPO1,HÍBRIDO,M,Low,101,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,6125.41,-1686.14
SYN000178,05/02/2024,PA200013,35583,27201,No Particular,Contado,NO,NO,0,04/02/2028,31/12/2023,SI,1562,M,CP28860,57,37532,9,D,D,TIPO1,HÍBRIDO,M,Mid,120,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,7091.3,-1167.34
