CODE,Id_Producto,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,EXTENSION_GARANTIA,EN_GARANTIA,MANTENIMIENTO_GRATUITO
ID25075,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID25077,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25099,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25105,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25110,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25123,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25132,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25248,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25257,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25259,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25288,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID25325,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25332,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID25383,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25433,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25460,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25468,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25471,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25488,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24277,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24293,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24297,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24303,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24312,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24318,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID24323,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24325,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24327,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24336,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24338,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24347,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID24352,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24356,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24363,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24365,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID24381,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24383,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24389,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24453,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24455,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24457,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24459,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24460,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID24462,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24484,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24538,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25012,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25023,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25054,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25139,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25230,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25300,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25405,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25407,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25429,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25456,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25458,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25470,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25478,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25490,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID22198,PA100010,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID1302,PA100028,A,TIPO1,HÍBRIDO,M,Mid-High,53,NO,SI,0
ID24579,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24580,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24584,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24588,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID24614,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24565,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24583,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24587,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID24615,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID26818,PA100029,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID26825,PA100029,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID26869,PA100029,A,TIPO1,HÍBRIDO,M,High,53,SI,SI,0
ID26811,PA100029,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID22122,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID22135,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID22180,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID22186,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID22218,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID22236,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID22161,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID22181,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID22260,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24559,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24573,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24605,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24371,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID24367,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24372,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24394,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24402,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24451,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24547,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID21798,PA100013,A,TIPO1,HÍBRIDO,M,Mid-High,48,SI,SI,0
ID24984,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24986,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24995,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25044,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25051,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25079,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25112,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID25196,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25204,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25226,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25228,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25260,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25282,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25297,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25301,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25370,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25440,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25479,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25010,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25016,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25027,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25049,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25162,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25186,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25205,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25214,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25225,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25227,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25234,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25263,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25272,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25278,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25283,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID25364,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25368,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25393,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID21953,PA100013,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID21955,PA100013,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID24335,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24379,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24414,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24436,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24438,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24540,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24544,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25046,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25253,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25262,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25307,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25367,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25428,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25442,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25453,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25464,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID25473,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25477,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25482,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25491,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID25499,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24264,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24299,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24314,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24321,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24385,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24387,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24446,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25030,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25047,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25076,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25270,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25445,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,NO,0
ID25463,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25472,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25483,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25489,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25494,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25498,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25500,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID23165,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID23178,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23187,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID23222,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID23264,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID23279,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23282,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,SI,SI,0
ID23291,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID23376,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID23451,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23146,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23207,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23212,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23214,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23216,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID23234,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23326,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23438,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23465,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID26609,PA100004,A,TIPO1,HÍBRIDO,M,Mid,72,NO,SI,0
ID26631,PA100020,A,TIPO1,HÍBRIDO,M,Mid,72,SI,NO,0
ID22293,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID23092,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23257,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23173,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,SI,NO,0
ID23265,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID24640,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID24421,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID26761,PA100032,A,TIPO1,HÍBRIDO,M,Mid,59,NO,SI,0
ID26762,PA100032,A,TIPO1,HÍBRIDO,M,Mid,59,NO,SI,0
ID26702,PA100017,A,TIPO1,ELÉCTRICO,A,High,72,NO,SI,0
ID21969,PA100005,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID21978,PA100005,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID22009,PA100005,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID21975,PA100005,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID21979,PA100005,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID21993,PA100005,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID1331,PA100030,A,TIPO1,HÍBRIDO,M,High,53,SI,NO,0
ID23886,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23897,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23901,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23905,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23912,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23916,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23921,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23927,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23930,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23932,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23936,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23938,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23941,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23943,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23949,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23950,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23967,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23970,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23972,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23978,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23981,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23987,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23990,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23992,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23994,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23996,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID24012,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23872,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23874,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23878,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23885,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23887,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23889,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23894,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23904,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23906,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23908,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23911,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23922,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23928,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23935,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23951,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23960,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23964,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23966,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23977,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23991,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23999,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID24006,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23671,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23675,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23682,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23695,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23701,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23710,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23714,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23718,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23734,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23763,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23879,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23909,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23910,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23958,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23961,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23963,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID24029,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23658,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23661,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23674,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23700,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23706,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23708,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23711,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23731,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23733,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23735,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID23737,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23739,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23746,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23913,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23955,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID24024,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID781,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID24142,PA100048,A,TIPO1,HÍBRIDO,M,Mid-High,64,NO,NO,0
ID24203,PA100048,A,TIPO1,HÍBRIDO,M,Mid-High,64,NO,SI,0
ID23792,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23828,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,NO,0
ID23836,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID26735,PA100051,A,TIPO1,HÍBRIDO,M,Mid-High,67,NO,NO,0
ID308,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,4
ID26738,PA100052,A,TIPO1,HÍBRIDO,M,High,67,NO,SI,0
ID6820,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,NO,0
ID6825,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,SI,0
ID6878,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,NO,0
ID6885,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,SI,0
ID6887,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,SI,0
ID6904,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,SI,SI,0
ID6920,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,NO,0
ID6935,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,SI,0
ID6985,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,NO,0
ID7018,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,SI,0
ID7021,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,SI,0
ID7023,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,NO,0
