CODE,Customer_ID,Revisiones,Km_medio_por_revision,km_ultima_revision,DAYS_LAST_SERVICE,QUEJA,Churn_400,Churn_bin,FLAG_SIN_REVISION
ID23970,73952,1,47793,47793,868.0,NO,Y,1,0
ID23972,39500,0,0,0,,SI,N,0,1
ID23978,9905,2,44355,88710,48.0,,N,0,0
ID23981,6963,0,0,0,,,N,0,1
ID23987,47621,0,0,0,,,N,0,1
ID23990,26419,1,36801,36801,584.0,SI,Y,1,0
ID23992,27354,0,0,0,,,N,0,1
ID23994,93194,1,46292,46292,1090.0,,N,0,0
ID23996,36446,0,0,0,,,N,0,1
ID24012,51247,1,49528,49528,25.0,NO,N,0,0
ID23872,18783,1,50348,50348,749.0,NO,Y,1,0
ID23874,17476,2,18055,36110,1086.0,,N,0,0
ID23878,83193,1,18653,18653,381.0,NO,N,0,0
ID23885,94794,2,25499,50998,44.0,NO,N,0,0
ID23887,27905,0,0,0,,,N,0,1
ID23889,67594,1,29147,29147,14.0,SI,N,0,0
ID23894,4989,1,34488,34488,605.0,SI,Y,1,0
ID23904,27032,1,45066,45066,1147.0,,N,0,0
ID23906,79553,3,42368,127104,361.0,,N,0,0
ID23908,57158,0,0,0,,,N,0,1
ID23911,23469,0,0,0,,NO,N,0,1
ID23922,71368,0,0,0,,,N,0,1
ID23928,63362,1,46092,46092,822.0,,Y,1,0
ID23935,76256,1,43213,43213,317.0,NO,N,0,0
ID23951,85857,5,34851,174255,36.0,,N,0,0
ID23960,96758,0,0,0,,,N,0,1
ID23964,37875,0,0,0,,,N,0,1
ID23966,28422,1,27177,27177,201.0,NO,N,0,0
ID23977,83680,0,0,0,,,N,0,1
ID23991,46123,0,0,0,,,N,0,1
ID23999,34243,2,53248,106496,195.0,NO,N,0,0
ID24006,36166,3,26512,79536,687.0,,Y,1,0
ID23671,76675,4,20857,83428,81.0,,N,0,0
ID23675,19797,0,0,0,,,N,0,1
ID23682,67419,1,16051,16051,94.0,,N,0,0
ID23695,89817,1,51720,51720,6.0,,N,0,0
ID23701,21009,0,0,0,,,N,0,1
ID23710,67541,0,0,0,,,N,0,1
ID23714,36785,0,0,0,,,N,0,1
ID23718,18342,0,0,0,,NO,N,0,1
ID23734,93167,3,17766,53298,506.0,,Y,1,0
ID23763,7134,5,44898,224490,31.0,,N,0,0
ID23879,92478,0,0,0,,NO,N,0,1
ID23909,99248,2,40522,81044,461.0,NO,Y,1,0
ID23910,5165,0,0,0,,,N,0,1
ID23958,7844,0,0,0,,NO,N,0,1
ID23961,15785,0,0,0,,NO,N,0,1
ID23963,22543,1,50728,50728,199.0,NO,N,0,0
ID24029,81652,0,0,0,,,N,0,1
ID23658,27753,1,29404,29404,537.0,,Y,1,0
ID23661,13734,1,23547,23547,38.0,,N,0,0
ID23674,5961,0,0,0,,NO,N,0,1
ID23700,37174,0,0,0,,,N,0,1
ID23706,3693,1,36379,36379,53.0,,N,0,0
ID23708,91645,3,24803,74409,193.0,SI,N,0,0
ID23711,31418,1,28236,28236,36.0,NO,N,0,0
ID23731,35331,3,48885,146655,661.0,,Y,1,0
ID23733,17838,0,0,0,,,N,0,1
ID23735,80199,1,40630,40630,654.0,,Y,1,0
ID23737,63031,4,29870,119480,28.0,,N,0,0
ID23739,79762,1,21113,21113,1047.0,SI,N,0,0
ID23746,48726,0,0,0,,,N,0,1
ID23913,99950,0,0,0,,,N,0,1
ID23955,9602,0,0,0,,,N,0,1
ID24024,49034,0,0,0,,SI,N,0,1
ID781,45158,0,0,0,,,N,0,1
ID24142,79068,0,0,0,,,N,0,1
ID24203,50882,0,0,0,,,N,0,1
ID23792,74896,2,37841,75682,19.0,,N,0,0
ID23828,32199,3,46341,139023,240.0,,N,0,0
ID23836,34114,0,0,0,,,N,0,1
ID26735,53067,3,20923,62769,857.0,,Y,1,0
ID308,44458,0,0,0,,,N,0,1
ID26738,71892,1,19439,19439,488.0,,Y,1,0
ID6820,93676,0,0,0,,,N,0,1
ID6825,45775,1,26074,26074,120.0,SI,N,0,0
ID6878,69935,0,0,0,,,N,0,1
ID6885,12764,1,28243,28243,430.0,NO,Y,1,0
ID6887,86532,0,0,0,,SI,N,0,1
ID6904,74762,0,0,0,,NO,N,0,1
ID6920,61778,1,50627,50627,1117.0,,N,0,0
ID6935,19048,0,0,0,,,N,0,1
ID6985,59452,0,0,0,,,N,0,1
ID7018,57632,0,0,0,,,N,0,1
ID7021,12186,0,0,0,,,N,0,1
ID7023,10891,3,37637,112911,348.0,,N,0,0
ID24041,69086,3,53071,159213,152.0,SI,N,0,0
ID4961,63908,2,40606,81212,826.0,,Y,1,0
ID4965,81962,1,44549,44549,574.0,,Y,1,0
ID4968,52101,0,0,0,,,N,0,1
ID4972,49894,1,46109,46109,445.0,SI,Y,1,0
ID4973,49342,1,27405,27405,1016.0,,N,0,0
ID4981,37583,0,0,0,,,N,0,1
ID4995,70971,2,29347,58694,987.0,,Y,1,0
ID5007,70047,0,0,0,,SI,N,0,1
ID5051,89472,3,48808,146424,10.0,NO,N,0,0
ID6883,89235,0,0,0,,,N,0,1
ID6916,67560,0,0,0,,SI,N,0,1
ID6931,20854,0,0,0,,,N,0,1
ID7464,38270,1,35886,35886,757.0,,Y,1,0
ID7468,41708,1,38473,38473,105.0,NO,N,0,0
ID12854,8575,0,0,0,,,N,0,1
ID6846,86717,1,16648,16648,1008.0,,N,0,0
ID6859,52836,1,29170,29170,378.0,NO,N,0,0
ID5045,90696,1,51850,51850,914.0,,Y,1,0
ID10247,88396,0,0,0,,,N,0,1
ID10348,36660,0,0,0,,,N,0,1
ID10391,63455,0,0,0,,,N,0,1
ID10483,95802,4,35314,141256,166.0,,N,0,0
ID13739,13578,0,0,0,,,N,0,1
ID13744,36717,0,0,0,,SI,N,0,1
ID7543,11359,0,0,0,,NO,N,0,1
ID11598,61428,2,17160,34320,181.0,,N,0,0
ID5798,53185,0,0,0,,SI,N,0,1
ID5822,98862,0,0,0,,,N,0,1
ID5898,30787,1,43578,43578,214.0,SI,N,0,0
ID6107,6222,0,0,0,,,N,0,1
ID10198,33000,2,38510,77020,107.0,NO,N,0,0
ID10329,74746,1,53266,53266,61.0,SI,N,0,0
ID10142,72537,2,31505,63010,215.0,,N,0,0
ID10238,2237,1,33623,33623,393.0,SI,N,0,0
ID10504,57618,1,20292,20292,1324.0,,N,0,0
ID27718,88981,0,0,0,,,N,0,1
ID4399,39104,0,0,0,,,N,0,1
ID4403,67013,2,18559,37118,769.0,NO,Y,1,0
ID4434,36144,0,0,0,,,N,0,1
ID4453,53224,0,0,0,,NO,N,0,1
ID4499,71308,0,0,0,,SI,N,0,1
ID5900,76101,1,47117,47117,395.0,SI,N,0,0
ID5256,97351,0,0,0,,NO,N,0,1
ID5257,11830,0,0,0,,,N,0,1
ID5318,80217,3,31367,94101,54.0,NO,N,0,0
ID11637,27313,1,20665,20665,114.0,SI,N,0,0
ID11644,56089,0,0,0,,,N,0,1
ID7802,46076,1,45904,45904,607.0,NO,Y,1,0
ID8263,11716,2,49080,98160,108.0,SI,N,0,0
ID8293,71448,0,0,0,,,N,0,1
ID8364,16359,1,52311,52311,345.0,NO,N,0,0
ID6598,73788,2,16083,32166,3.0,SI,N,0,0
ID4445,32940,1,27756,27756,415.0,NO,Y,1,0
ID4454,51912,2,27490,54980,1034.0,,N,0,0
ID4525,22913,2,28830,57660,191.0,NO,N,0,0
ID3859,57872,1,47456,47456,757.0,SI,Y,1,0
ID8735,77625,0,0,0,,,N,0,1
ID13292,59589,3,36956,110868,113.0,,N,0,0
ID33155,28028,1,47549,47549,661.0,,Y,1,0
ID33156,34592,1,34589,34589,1086.0,,N,0,0
ID13293,99470,0,0,0,,,N,0,1
ID4217,20979,4,50575,202300,364.0,NO,N,0,0
ID1761,79411,0,0,0,,,N,0,1
ID8201,5283,2,20286,40572,75.0,,N,0,0
ID57336,38089,0,0,0,,,N,0,1
ID9835,28167,0,0,0,,,N,0,1
ID3852,28789,0,0,0,,NO,N,0,1
ID5258,19572,0,0,0,,,N,0,1
ID5259,46024,1,28448,28448,933.0,,Y,1,0
ID7643,15942,1,43850,43850,251.0,,N,0,0
ID17676,94766,1,20122,20122,838.0,NO,Y,1,0
ID17700,72922,1,30297,30297,1194.0,,N,0,0
ID17673,48689,1,45036,45036,26.0,,N,0,0
ID17675,9669,1,46490,46490,1032.0,,N,0,0
ID17677,54487,0,0,0,,,N,0,1
ID12875,48024,2,16822,33644,600.0,SI,Y,1,0
ID5493,94192,3,17988,53964,500.0,,Y,1,0
ID5545,45319,0,0,0,,,N,0,1
ID33372,81841,0,0,0,,NO,N,0,1
ID33373,3863,2,46727,93454,709.0,,Y,1,0
ID33374,63944,1,52042,52042,180.0,NO,N,0,0
ID33375,88370,0,0,0,,,N,0,1
ID33377,69322,2,26213,52426,672.0,,Y,1,0
ID33379,9451,0,0,0,,,N,0,1
ID33388,35591,4,42373,169492,218.0,,N,0,0
ID33406,69690,0,0,0,,NO,N,0,1
ID34131,23786,0,0,0,,SI,N,0,1
ID34132,31492,1,34596,34596,398.0,,N,0,0
ID34133,87111,0,0,0,,SI,N,0,1
ID34135,34045,1,27622,27622,1274.0,,N,0,0
ID34137,24392,0,0,0,,,N,0,1
ID34138,40537,2,22690,45380,1105.0,,N,0,0
ID34139,35114,2,35171,70342,603.0,SI,Y,1,0
ID34141,22392,1,26786,26786,414.0,SI,Y,1,0
ID34142,77406,2,17388,34776,12.0,SI,N,0,0
ID34143,49669,0,0,0,,,N,0,1
ID34145,27084,0,0,0,,,N,0,1
ID34146,66886,1,26723,26723,444.0,NO,Y,1,0
ID34147,580,0,0,0,,,N,0,1
ID34148,81118,2,36248,72496,32.0,SI,N,0,0
ID34149,52923,1,27636,27636,345.0,,N,0,0
ID34150,1190,1,38042,38042,1156.0,,N,0,0
ID34151,84972,0,0,0,,,N,0,1
ID34152,60759,1,45505,45505,172.0,,N,0,0
ID34153,49778,0,0,0,,,N,0,1
ID34154,11902,1,36562,36562,674.0,,Y,1,0
ID34155,42420,4,22356,89424,58.0,,N,0,0
ID34156,70968,4,27229,108916,7.0,NO,N,0,0
ID34157,53564,2,34325,68650,499.0,,Y,1,0
ID34158,80727,1,32838,32838,814.0,,Y,1,0
ID34161,65075,1,44295,44295,516.0,,Y,1,0
ID34162,58366,0,0,0,,SI,N,0,1
ID34163,66380,4,42795,171180,59.0,,N,0,0
ID34165,10747,0,0,0,,,N,0,1
ID34167,72920,0,0,0,,,N,0,1
ID34168,41876,3,43110,129330,240.0,,N,0,0
ID34171,71450,0,0,0,,,N,0,1
ID34172,97851,0,0,0,,,N,0,1
ID34173,69381,1,49471,49471,814.0,,Y,1,0
ID34174,26519,1,28886,28886,211.0,,N,0,0
ID34175,19155,0,0,0,,SI,N,0,1
ID34176,15686,0,0,0,,,N,0,1
ID34177,36063,1,44763,44763,564.0,NO,Y,1,0
ID34178,72435,0,0,0,,,N,0,1
ID34179,65219,2,46656,93312,110.0,,N,0,0
ID34181,54401,1,48988,48988,129.0,,N,0,0
ID34182,82029,0,0,0,,,N,0,1
ID34184,66478,1,40639,40639,28.0,SI,N,0,0
ID34185,79019,2,47841,95682,1111.0,,N,0,0
ID34187,73562,1,46304,46304,186.0,NO,N,0,0
ID34188,61736,2,15787,31574,43.0,SI,N,0,0
ID34189,94738,1,15368,15368,52.0,NO,N,0,0
ID34190,155,1,32803,32803,42.0,,N,0,0
ID34191,2056,3,18803,56409,368.0,NO,N,0,0
ID34192,37010,0,0,0,,,N,0,1
ID34193,46584,1,42927,42927,597.0,,Y,1,0
ID34194,17934,2,30396,60792,904.0,,Y,1,0
ID34195,89911,0,0,0,,,N,0,1
ID34196,19655,1,45572,45572,536.0,NO,Y,1,0
ID34197,54990,0,0,0,,,N,0,1
ID34198,6015,0,0,0,,,N,0,1
ID34199,96679,0,0,0,,NO,N,0,1
ID34202,96014,0,0,0,,,N,0,1
ID34203,18211,0,0,0,,,N,0,1
ID34205,43605,3,32524,97572,411.0,,Y,1,0
ID34206,50579,2,15559,31118,778.0,NO,Y,1,0
ID34207,27958,0,0,0,,SI,N,0,1
ID34209,94818,1,41826,41826,4.0,,N,0,0
ID34211,3473,0,0,0,,,N,0,1
ID34212,45187,3,52385,157155,360.0,SI,N,0,0
ID34213,47993,0,0,0,,,N,0,1
ID34216,69338,2,46094,92188,1106.0,,N,0,0
ID34217,28124,1,31420,31420,22.0,NO,N,0,0
ID34218,84146,1,52211,52211,13.0,,N,0,0
ID34219,60977,1,40578,40578,172.0,,N,0,0
ID34220,49767,1,45416,45416,684.0,,Y,1,0
ID34221,23059,2,25599,51198,638.0,,Y,1,0
ID34222,53773,0,0,0,,,N,0,1
ID34223,97783,1,18090,18090,185.0,,N,0,0
ID34224,29953,0,0,0,,,N,0,1
ID34225,13333,4,33687,134748,99.0,,N,0,0
ID34226,20319,0,0,0,,NO,N,0,1
ID34227,74467,1,54986,54986,55.0,,N,0,0
ID34228,87243,1,19912,19912,458.0,NO,Y,1,0
ID34229,57774,1,25726,25726,466.0,,Y,1,0
ID34230,3746,0,0,0,,SI,N,0,1
ID34231,11633,0,0,0,,,N,0,1
ID34232,19109,1,54733,54733,575.0,,Y,1,0
ID34233,30587,1,28037,28037,84.0,,N,0,0
ID34234,87169,0,0,0,,,N,0,1
ID34239,96335,1,31361,31361,56.0,NO,N,0,0
ID34241,7633,1,17686,17686,42.0,,N,0,0
ID34243,96848,0,0,0,,,N,0,1
ID34244,35599,0,0,0,,NO,N,0,1
ID34245,9632,0,0,0,,,N,0,1
ID34246,92561,1,24095,24095,928.0,,Y,1,0
ID34247,73851,4,46880,187520,121.0,,N,0,0
ID34248,3697,0,0,0,,,N,0,1
ID34250,15014,3,22382,67146,294.0,,N,0,0
ID34251,24133,3,54353,163059,608.0,,Y,1,0
ID34258,49404,1,41807,41807,812.0,SI,Y,1,0
ID34259,39348,5,42108,210540,411.0,,Y,1,0
ID34260,7541,0,0,0,,,N,0,1
ID34261,81867,1,16188,16188,408.0,,Y,1,0
ID34263,84394,1,45907,45907,2.0,SI,N,0,0
ID34269,43596,1,46456,46456,590.0,,Y,1,0
ID34271,79685,0,0,0,,,N,0,1
ID34272,99221,0,0,0,,NO,N,0,1
ID34274,3223,2,20326,40652,179.0,,N,0,0
ID34276,35302,0,0,0,,,N,0,1
ID34280,67617,2,39605,79210,496.0,NO,Y,1,0
ID34281,36257,2,40828,81656,53.0,,N,0,0
ID34283,18504,1,53533,53533,575.0,,Y,1,0
ID34284,78490,0,0,0,,,N,0,1
ID34285,65304,2,35659,71318,826.0,,Y,1,0
ID34287,8227,1,53079,53079,1625.0,,N,0,0
ID34288,87389,1,54999,54999,1098.0,,N,0,0
ID34293,78905,0,0,0,,SI,N,0,1
ID34297,81058,0,0,0,,NO,N,0,1
ID34298,25362,5,26083,130415,130.0,,N,0,0
ID34300,40121,1,32129,32129,391.0,SI,N,0,0
ID34301,11946,0,0,0,,,N,0,1
ID34306,62892,0,0,0,,SI,N,0,1
ID34698,14838,2,15087,30174,18.0,NO,N,0,0
ID34699,54537,4,36219,144876,186.0,,N,0,0
ID34700,91049,1,21557,21557,321.0,SI,N,0,0
ID34701,95869,1,19604,19604,1060.0,NO,N,0,0
ID34702,19792,1,16684,16684,35.0,NO,N,0,0
ID34703,72985,1,21195,21195,989.0,NO,Y,1,0
ID34704,68279,2,32805,65610,423.0,NO,Y,1,0
ID34705,67366,1,53622,53622,20.0,NO,N,0,0
ID34707,53807,2,52611,105222,161.0,,N,0,0
ID34708,80561,1,28006,28006,63.0,,N,0,0
ID34709,18621,0,0,0,,NO,N,0,1
ID34710,71507,3,34761,104283,900.0,,Y,1,0
ID34711,73027,3,47565,142695,142.0,NO,N,0,0
ID34712,56484,2,38128,76256,28.0,NO,N,0,0
ID34713,72232,2,23491,46982,717.0,,Y,1,0
ID34714,44402,0,0,0,,NO,N,0,1
ID34717,58734,3,17866,53598,321.0,,N,0,0
ID34718,38243,0,0,0,,,N,0,1
ID34721,89739,1,43549,43549,1418.0,,N,0,0
ID34722,46388,3,42882,128646,487.0,,Y,1,0
ID34725,36123,1,44043,44043,291.0,NO,N,0,0
ID34726,12367,0,0,0,,,N,0,1
ID34727,24263,0,0,0,,,N,0,1
ID34728,3754,1,33999,33999,270.0,,N,0,0
ID34729,13577,4,35394,141576,121.0,,N,0,0
ID34730,83718,4,30718,122872,312.0,SI,N,0,0
ID34731,31619,0,0,0,,,N,0,1
ID34733,7500,2,27605,55210,106.0,,N,0,0
ID34735,88710,1,34512,34512,32.0,,N,0,0
ID34736,41354,1,38025,38025,201.0,NO,N,0,0
ID34737,39131,1,19147,19147,439.0,NO,Y,1,0
ID34738,85090,2,32117,64234,829.0,,Y,1,0
ID34739,83991,1,25404,25404,832.0,SI,Y,1,0
ID34740,42545,3,30306,90918,425.0,,Y,1,0
ID34741,70880,3,29596,88788,30.0,NO,N,0,0
ID34742,14193,0,0,0,,NO,N,0,1
ID34743,53834,3,38550,115650,57.0,NO,N,0,0
ID34744,84398,1,17804,17804,231.0,SI,N,0,0
ID34745,98781,0,0,0,,,N,0,1
ID34747,77575,3,51045,153135,629.0,,Y,1,0
ID34748,70902,2,37530,75060,755.0,,Y,1,0
ID34749,61882,0,0,0,,NO,N,0,1
ID34750,39677,1,54997,54997,1002.0,,N,0,0
ID34751,75484,1,52231,52231,365.0,NO,N,0,0
ID34752,22078,2,39072,78144,49.0,,N,0,0
ID34753,40850,0,0,0,,,N,0,1
ID34754,22518,0,0,0,,NO,N,0,1
ID34755,22795,2,48774,97548,551.0,,Y,1,0
ID34756,90512,0,0,0,,,N,0,1
ID34757,60565,0,0,0,,SI,N,0,1
ID34758,14747,2,16317,32634,226.0,,N,0,0
ID34759,61445,2,48148,96296,207.0,SI,N,0,0
ID34760,93788,0,0,0,,,N,0,1
ID34761,88976,0,0,0,,SI,N,0,1
ID34762,54745,0,0,0,,NO,N,0,1
ID34763,17430,0,0,0,,NO,N,0,1
ID34764,52646,1,36759,36759,4.0,NO,N,0,0
ID34765,64359,1,31594,31594,15.0,NO,N,0,0
ID34766,8573,0,0,0,,,N,0,1
ID34767,40963,0,0,0,,SI,N,0,1
ID34768,31094,0,0,0,,,N,0,1
ID34769,96849,0,0,0,,,N,0,1
ID34772,30345,2,39763,79526,72.0,NO,N,0,0
ID34773,40277,1,40105,40105,899.0,NO,Y,1,0
ID34775,76468,0,0,0,,NO,N,0,1
ID34776,36686,1,54777,54777,5.0,,N,0,0
ID34778,2052,0,0,0,,,N,0,1
ID34781,6451,2,28043,56086,858.0,,Y,1,0
ID34782,7605,2,23742,47484,625.0,,Y,1,0
ID34783,38499,1,21676,21676,193.0,,N,0,0
ID34784,70458,0,0,0,,,N,0,1
ID34786,39537,1,36093,36093,4.0,NO,N,0,0
ID34787,51590,0,0,0,,,N,0,1
ID34788,24632,0,0,0,,,N,0,1
ID34789,99203,1,16048,16048,41.0,,N,0,0
ID34790,9183,0,0,0,,NO,N,0,1
ID34791,75005,0,0,0,,,N,0,1
ID34792,32269,1,30165,30165,182.0,,N,0,0
ID34793,84900,1,46254,46254,32.0,,N,0,0
ID34794,49830,0,0,0,,SI,N,0,1
ID34796,77186,4,32573,130292,126.0,,N,0,0
ID34797,87660,1,42053,42053,1119.0,,N,0,0
ID34798,61893,3,24230,72690,25.0,SI,N,0,0
ID34799,99175,1,33128,33128,1223.0,,N,0,0
ID34800,46998,2,43153,86306,522.0,,Y,1,0
ID34802,9582,0,0,0,,,N,0,1
ID34803,82606,1,39838,39838,34.0,NO,N,0,0
ID34804,3220,0,0,0,,,N,0,1
ID34805,98402,2,39904,79808,881.0,SI,Y,1,0
ID34807,47432,1,19491,19491,375.0,SI,N,0,0
ID34808,14182,3,36213,108639,804.0,,Y,1,0
ID34810,43431,0,0,0,,NO,N,0,1
ID34811,45256,0,0,0,,SI,N,0,1
ID34812,92573,1,39555,39555,197.0,NO,N,0,0
ID34813,90072,1,42785,42785,14.0,NO,N,0,0
ID34814,83372,3,39117,117351,585.0,,Y,1,0
ID34815,99385,1,52019,52019,708.0,NO,Y,1,0
ID34816,47961,3,51913,155739,63.0,,N,0,0
ID34817,85311,1,41506,41506,492.0,SI,Y,1,0
ID34818,92079,3,28530,85590,687.0,,Y,1,0
ID34820,207,0,0,0,,NO,N,0,1
ID34821,88577,0,0,0,,,N,0,1
ID34822,32601,0,0,0,,,N,0,1
ID34823,67839,2,28240,56480,279.0,,N,0,0
ID34824,15091,0,0,0,,,N,0,1
ID34825,78888,1,34985,34985,68.0,,N,0,0
ID34826,7326,3,16651,49953,330.0,,N,0,0
ID34828,79840,2,40092,80184,108.0,,N,0,0
ID34829,86133,0,0,0,,,N,0,1
ID4588,6963,0,0,0,,SI,N,0,1
ID3860,10972,0,0,0,,,N,0,1
ID12287,77985,0,0,0,,,N,0,1
ID2114,51788,0,0,0,,,N,0,1
ID9957,13485,0,0,0,,NO,N,0,1
ID9984,36596,1,29483,29483,467.0,,Y,1,0
ID5595,62648,3,37076,111228,107.0,,N,0,0
ID5596,49581,4,23136,92544,13.0,,N,0,0
ID20535,22123,1,52111,52111,1163.0,,N,0,0
ID29984,43718,2,45250,90500,66.0,SI,N,0,0
ID8678,37204,0,0,0,,,N,0,1
ID8831,35797,0,0,0,,NO,N,0,1
ID9061,75743,2,42665,85330,12.0,SI,N,0,0
ID9092,56166,5,19938,99690,35.0,NO,N,0,0
ID9291,44184,1,38259,38259,12.0,SI,N,0,0
ID9295,50375,2,15545,31090,650.0,,Y,1,0
ID9309,85972,1,40740,40740,62.0,SI,N,0,0
ID17539,18348,0,0,0,,,N,0,1
ID17557,23204,3,31899,95697,470.0,,Y,1,0
ID34140,45138,1,33100,33100,82.0,,N,0,0
ID34236,90210,1,17674,17674,687.0,NO,Y,1,0
ID34238,46720,0,0,0,,,N,0,1
ID34240,63708,1,33392,33392,336.0,NO,N,0,0
ID34249,82105,1,25005,25005,8.0,,N,0,0
ID34265,34979,0,0,0,,,N,0,1
ID34266,35697,0,0,0,,,N,0,1
ID34270,7836,2,47613,95226,107.0,,N,0,0
ID34273,4012,3,46111,138333,387.0,NO,N,0,0
ID34278,48880,2,18589,37178,614.0,,Y,1,0
ID34286,42106,0,0,0,,,N,0,1
ID34290,79726,1,15643,15643,949.0,NO,Y,1,0
ID34294,45560,0,0,0,,,N,0,1
ID34303,9240,0,0,0,,,N,0,1
ID34311,65232,2,44018,88036,572.0,,Y,1,0
ID34314,79603,1,33616,33616,362.0,,N,0,0
ID34315,99745,0,0,0,,,N,0,1
ID34318,91871,2,45562,91124,29.0,,N,0,0
ID34324,43988,0,0,0,,,N,0,1
ID34325,47777,1,35164,35164,15.0,SI,N,0,0
ID34327,31252,0,0,0,,,N,0,1
ID34331,47472,0,0,0,,,N,0,1
ID34334,63823,3,31271,93813,240.0,SI,N,0,0
ID34337,62190,0,0,0,,,N,0,1
ID34339,39536,0,0,0,,,N,0,1
ID34355,1103,1,30706,30706,271.0,,N,0,0
ID34360,21597,0,0,0,,,N,0,1
ID34362,41607,1,51453,51453,272.0,,N,0,0
ID34363,55090,0,0,0,,,N,0,1
ID34364,56709,2,53218,106436,237.0,SI,N,0,0
ID34366,99281,2,31678,63356,262.0,,N,0,0
ID34367,79190,0,0,0,,,N,0,1
ID34378,27776,1,15774,15774,22.0,,N,0,0
ID34379,89130,0,0,0,,,N,0,1
ID34384,16110,4,24882,99528,302.0,,N,0,0
ID34385,92195,0,0,0,,,N,0,1
ID34395,25831,0,0,0,,,N,0,1
ID34397,18363,0,0,0,,,N,0,1
ID34407,39503,1,19901,19901,1200.0,,N,0,0
ID34420,44122,2,19245,38490,871.0,,Y,1,0
ID17554,66158,1,15685,15685,33.0,,N,0,0
ID5693,54065,1,28734,28734,668.0,NO,Y,1,0
ID5701,19275,1,43166,43166,78.0,NO,N,0,0
ID57385,97622,0,0,0,,,N,0,1
ID17881,48299,1,21882,21882,980.0,NO,Y,1,0
ID12426,93188,1,46062,46062,77.0,,N,0,0
ID33231,52810,0,0,0,,NO,N,0,1
ID33232,73803,2,31308,62616,75.0,NO,N,0,0
ID33233,70434,2,45749,91498,9.0,,N,0,0
ID33234,36578,0,0,0,,,N,0,1
ID33236,83563,0,0,0,,,N,0,1
ID33237,65441,3,18549,55647,514.0,,Y,1,0
ID33239,13291,3,27755,83265,29.0,,N,0,0
ID33242,35820,1,53422,53422,1250.0,,N,0,0
ID33243,62054,2,45802,91604,451.0,,Y,1,0
ID33244,95243,4,52326,209304,88.0,,N,0,0
ID33245,46126,0,0,0,,NO,N,0,1
ID33246,36442,4,27745,110980,82.0,,N,0,0
ID33249,72086,0,0,0,,,N,0,1
ID33252,51033,2,37959,75918,79.0,,N,0,0
ID33253,54355,0,0,0,,,N,0,1
ID33254,29883,1,27202,27202,370.0,,N,0,0
ID33255,34952,2,20648,41296,908.0,NO,Y,1,0
ID33258,43148,1,45906,45906,346.0,SI,N,0,0
ID33259,62203,0,0,0,,,N,0,1
ID33260,4827,1,40953,40953,287.0,,N,0,0
ID33263,90197,0,0,0,,,N,0,1
ID33265,2068,1,34652,34652,529.0,,Y,1,0
ID33266,72919,2,52223,104446,67.0,,N,0,0
ID33268,20437,2,32675,65350,333.0,,N,0,0
ID33270,98738,0,0,0,,,N,0,1
ID33271,23901,0,0,0,,,N,0,1
ID33272,30021,3,37264,111792,127.0,,N,0,0
ID33273,1696,1,53277,53277,661.0,NO,Y,1,0
ID33274,8949,1,30719,30719,6.0,,N,0,0
ID33275,20599,3,40389,121167,300.0,,N,0,0
ID33277,88651,0,0,0,,SI,N,0,1
ID33278,88509,3,54122,162366,596.0,,Y,1,0
ID33289,54723,1,54065,54065,44.0,NO,N,0,0
ID33290,84570,0,0,0,,,N,0,1
ID33291,83373,0,0,0,,,N,0,1
ID33376,72111,0,0,0,,,N,0,1
ID33380,83536,1,50997,50997,326.0,NO,N,0,0
ID33381,4574,5,16682,83410,39.0,,N,0,0
ID33384,35812,3,41906,125718,49.0,,N,0,0
ID33387,19486,1,40973,40973,338.0,NO,N,0,0
ID33389,57657,1,38253,38253,335.0,SI,N,0,0
ID33390,48779,2,29185,58370,21.0,NO,N,0,0
ID33391,42886,0,0,0,,,N,0,1
ID33392,84606,1,28505,28505,1595.0,,N,0,0
ID33393,5387,1,41766,41766,589.0,NO,Y,1,0
ID33394,44039,0,0,0,,,N,0,1
ID33398,98712,0,0,0,,,N,0,1
ID33399,52596,0,0,0,,,N,0,1
ID33400,95808,0,0,0,,SI,N,0,1
ID33402,90239,0,0,0,,,N,0,1
ID33403,26448,1,21716,21716,346.0,NO,N,0,0
ID33404,76265,0,0,0,,,N,0,1
ID33405,52577,1,46154,46154,1126.0,SI,N,0,0
ID33407,14402,3,21189,63567,646.0,,Y,1,0
ID33408,78848,2,51329,102658,945.0,,Y,1,0
ID33410,93098,0,0,0,,,N,0,1
ID33411,99721,3,44043,132129,567.0,,Y,1,0
ID33413,79007,2,15247,30494,35.0,SI,N,0,0
ID33415,57139,2,26545,53090,45.0,SI,N,0,0
ID33416,9852,3,47717,143151,120.0,,N,0,0
ID33417,84898,1,43697,43697,626.0,,Y,1,0
ID7583,49761,0,0,0,,,N,0,1
ID34382,34467,2,17390,34780,7.0,,N,0,0
ID34424,96418,0,0,0,,SI,N,0,1
ID34429,6569,1,37102,37102,4.0,NO,N,0,0
ID34430,29480,1,29863,29863,3.0,NO,N,0,0
ID34296,69114,2,16458,32916,1016.0,SI,N,0,0
ID34348,53430,2,29341,58682,179.0,,N,0,0
ID34390,62393,2,52292,104584,562.0,,Y,1,0
ID34403,45868,2,41600,83200,12.0,NO,N,0,0
ID34404,41013,4,23805,95220,26.0,,N,0,0
ID34405,80534,4,42192,168768,27.0,,N,0,0
ID34419,26907,0,0,0,,,N,0,1
