Customer_ID,GENERO,Edad,CODIGO_POSTAL,RENTA_MEDIA_ESTIMADA,STATUS_SOCIAL,ZONA,PROV_DESC,TIENDA_DESC
88200,F,25,CP48901,24459,G,NORTE,BILBAO,BILBAO
39183,M,45,CP8020,24452,B,CENTRO,MADRID,MADRID NORTE
12773,M,36,CP28027,33202,E,CENTRO,MADRID,MADRID NORTE
4402,M,52,CP8392,37520,A,SUR,SEVILLA,SEVILLA
49177,F,39,CP17600,29708,H,SUR,MALAGA,MALAGA
67057,F,39,CP8338,0,,CENTRO,MADRID,MADRID NORTE
66254,M,45,CP28035,34336,A,ESTE,BARCELONA,BARCELONA NORTE
79685,M,41,CP20018,31559,D,NORTE,LA CORUÑA,LA CORUÑA
99021,F,45,CP3005,0,,CENTRO,MADRID,MADRID NORTE
62762,F,39,CP44002,31649,B,NORTE,BILBAO,BILBAO
9776,M,39,CP28840,26279,E,ESTE,VALENCIA,VALENCIA
62308,F,42,CP28669,0,,SUR,MALAGA,MALAGA
38939,F,46,CP28006,32968,A,ESTE,BARCELONA,BARCELONA CENTRO
14221,M,31,CP28050,34355,E,CENTRO,MADRID,MADRID NORTE
37570,F,39,CP17411,0,,ESTE,BARCELONA,BARCELONA CENTRO
70129,F,56,CP39719,25753,H,SUR,MALAGA,MALAGA
92145,M,48,CP8100,0,,ESTE,BARCELONA,BARCELONA NORTE
59427,M,35,CP6011,0,,CENTRO,MADRID,MADRID ESTE
20095,F,54,CP15100,24306,,CENTRO,MADRID,MADRID SUR
76271,M,32,CP28294,24954,C,NORTE,LA CORUÑA,LA CORUÑA
18077,M,35,CP37004,29871,C,CENTRO,MADRID,MADRID OESTE
47884,,33,CP28020,33163,A,ESTE,BARCELONA,BARCELONA CENTRO
90050,M,34,CP35001,22498,B,CENTRO,MADRID,MADRID SUR
30366,M,41,CP30008,0,,SUR,MALAGA,MALAGA
95761,M,37,CP36210,27397,E,CENTRO,MADRID,MADRID SUR
43080,F,51,CP38206,0,,ESTE,BARCELONA,BARCELONA NORTE
42851,F,37,CP37240,18486,K,CENTRO,MADRID,MADRID NORTE
85252,F,34,CP26006,28978,D,CENTRO,MADRID,MADRID OESTE
55835,F,39,CP28980,0,,CENTRO,MADRID,MADRID NORTE
22,M,59,CP36002,31611,B,ESTE,BARCELONA,BARCELONA NORTE
26228,M,33,CP15008,23324,,CENTRO,MADRID,MADRID NORTE
25939,M,60,CP7560,27701,F,CENTRO,MADRID,MADRID OESTE
22091,M,52,CP47610,31934,C,CENTRO,MADRID,MADRID SUR
27849,M,47,CP35118,27449,F,NORTE,LA CORUÑA,LA CORUÑA
28977,M,50,CP20150,0,,CENTRO,MADRID,MADRID ESTE
74098,M,38,CP41008,36243,A,ESTE,BARCELONA,BARCELONA CENTRO
95852,M,50,CP31010,28582,D,CENTRO,MADRID,MADRID ESTE
94868,F,27,CP8206,25315,G,CENTRO,MADRID,MADRID NORTE
73147,M,45,CP46970,37582,A,CENTRO,MADRID,MADRID NORTE
40655,M,45,CP14011,0,,ESTE,BARCELONA,BARCELONA NORTE
9171,F,37,CP28047,24727,E,CENTRO,MADRID,MADRID NORTE
50139,M,50,CP8185,32080,C,CENTRO,MADRID,MADRID NORTE
62993,F,59,CP28011,24210,B,CENTRO,MADRID,MADRID OESTE
55216,M,51,CP18100,24527,I,ESTE,BARCELONA,BARCELONA SUR
53167,M,35,CP36211,35099,E,ESTE,VALENCIA,VALENCIA
22520,M,55,CP41700,25553,A,CENTRO,MADRID,MADRID SUR
2448,M,39,CP3570,25451,D,CENTRO,MADRID,MADRID OESTE
93829,M,51,CP20010,33807,E,ESTE,BARCELONA,BARCELONA NORTE
41781,F,52,CP43886,25762,H,CENTRO,MADRID,MADRID ESTE
68625,M,28,CP7609,31808,C,ESTE,BARCELONA,BARCELONA CENTRO
2026,M,42,CP28017,33638,E,CENTRO,MADRID,MADRID OESTE
89477,F,40,CP28925,30145,D,ESTE,BARCELONA,BARCELONA SUR
15043,F,51,CP26004,29828,C,CENTRO,MADRID,MADRID OESTE
40639,M,43,CP28035,0,,ESTE,BARCELONA,BARCELONA SUR
23148,M,49,CP28037,31718,E,CENTRO,MADRID,MADRID NORTE
29929,M,46,CP39687,16459,K,CENTRO,MADRID,MADRID SUR
29813,M,42,CP6478,16211,J,NORTE,LA CORUÑA,LA CORUÑA
58652,M,46,CP20800,26454,H,CENTRO,MADRID,MADRID ESTE
38882,M,41,CP30740,24899,C,ESTE,BARCELONA,BARCELONA SUR
96948,M,53,CP3430,27691,H,CENTRO,MADRID,MADRID ESTE
66010,F,58,CP35500,27707,F,CENTRO,MADRID,MADRID SUR
99920,F,60,CP15578,19630,K,NORTE,LA CORUÑA,LA CORUÑA
18719,M,34,CP36002,27921,C,ESTE,VALENCIA,VALENCIA
31258,M,31,CP26003,29974,C,ESTE,BARCELONA,BARCELONA SUR
17087,M,53,CP41015,0,,ESTE,BARCELONA,BARCELONA CENTRO
11282,M,33,CP49029,27412,B,CENTRO,MADRID,MADRID OESTE
500,M,41,CP8018,26201,B,CENTRO,MADRID,MADRID OESTE
53877,F,39,CP21410,22058,I,CENTRO,MADRID,MADRID SUR
13999,F,54,CP38400,32045,U,CENTRO,MADRID,MADRID SUR
34755,M,51,CP28600,32813,C,NORTE,LA CORUÑA,LA CORUÑA
81531,M,30,CP39610,29070,D,CENTRO,MADRID,MADRID NORTE
67013,F,47,CP38570,0,I,CENTRO,MADRID,MADRID SUR
34759,M,52,CP28805,36407,A,ESTE,BARCELONA,BARCELONA SUR
38931,M,47,CP28022,27658,B,NORTE,LA CORUÑA,LA CORUÑA
25588,M,52,CP26002,0,,ESTE,BARCELONA,BARCELONA NORTE
79383,M,47,CP28100,0,A,SUR,SEVILLA,SEVILLA
48408,M,41,CP29692,26864,,CENTRO,MADRID,MADRID SUR
73776,F,39,CP17320,25144,C,CENTRO,MADRID,MADRID SUR
49500,M,46,CP36860,0,,CENTRO,MADRID,MADRID SUR
29658,F,51,CP14012,0,,NORTE,LA CORUÑA,LA CORUÑA
33154,M,58,CP36940,0,I,CENTRO,MADRID,MADRID OESTE
41942,F,35,CP3110,37746,A,CENTRO,MADRID,MADRID OESTE
53548,M,29,CP8185,32094,C,CENTRO,MADRID,MADRID SUR
78728,F,52,CP28002,33189,A,CENTRO,MADRID,MADRID NORTE
70381,F,41,CP30400,23155,I,CENTRO,MADRID,MADRID SUR
17823,F,53,CP44160,18563,K,NORTE,BILBAO,BILBAO
76458,M,38,CP48600,32104,C,CENTRO,MADRID,MADRID NORTE
82848,M,54,CP39700,30022,D,CENTRO,MADRID,MADRID SUR
89854,F,28,CP28020,33189,A,CENTRO,MADRID,MADRID ESTE
65010,,41,CP17190,25501,C,NORTE,BILBAO,BILBAO
32450,M,45,CP37008,24640,I,ESTE,BARCELONA,BARCELONA NORTE
54747,M,49,CP8017,36419,A,ESTE,VALENCIA,VALENCIA
38331,M,39,CP7005,27861,C,CENTRO,MADRID,MADRID ESTE
27609,M,28,CP24006,29801,C,CENTRO,MADRID,MADRID ESTE
29758,M,31,CP36209,32472,E,NORTE,LA CORUÑA,LA CORUÑA
43123,M,48,CP31006,0,,SUR,SEVILLA,SEVILLA
931,M,31,CP8440,28654,D,ESTE,BARCELONA,BARCELONA SUR
79997,F,45,CP31620,37676,A,CENTRO,MADRID,MADRID ESTE
24719,M,44,CP15404,27196,B,CENTRO,MADRID,MADRID ESTE
39693,F,36,CP28044,0,,CENTRO,MADRID,MADRID ESTE
5775,M,47,CP12005,35476,E,CENTRO,MADRID,MADRID ESTE
28668,M,45,CP13250,25752,H,SUR,MALAGA,MALAGA
85932,F,23,CP28033,0,,CENTRO,MADRID,MADRID OESTE
3972,F,58,CP2005,26733,E,ESTE,BARCELONA,BARCELONA SUR
96806,M,38,CP36211,34608,E,ESTE,BARCELONA,BARCELONA CENTRO
48305,M,47,CP48007,24726,G,CENTRO,MADRID,MADRID OESTE
80488,M,34,CP8225,26913,H,ESTE,BARCELONA,BARCELONA NORTE
35335,M,30,CP28230,37719,D,NORTE,LA CORUÑA,LA CORUÑA
61698,F,27,CP29130,24104,D,ESTE,BARCELONA,BARCELONA SUR
63641,M,43,CP28980,29013,,NORTE,BILBAO,BILBAO
67031,F,24,CP47155,29942,D,CENTRO,MADRID,MADRID OESTE
38385,M,38,CP8720,27035,B,SUR,MALAGA,MALAGA
73581,F,30,CP28035,33932,E,SUR,MALAGA,MALAGA
15579,M,25,CP8208,27394,B,ESTE,BARCELONA,BARCELONA NORTE
78457,M,40,CP28032,24675,E,CENTRO,MADRID,MADRID NORTE
33747,M,62,CP15680,21726,H,CENTRO,MADRID,MADRID OESTE
53448,M,59,CP28942,37040,A,SUR,MALAGA,MALAGA
48336,M,43,CP30319,0,,ESTE,BARCELONA,BARCELONA CENTRO
69277,F,25,CP30203,29263,I,CENTRO,MADRID,MADRID SUR
77072,M,51,CP46750,24781,H,CENTRO,MADRID,MADRID ESTE
78019,F,32,CP17252,0,,CENTRO,MADRID,MADRID SUR
48132,M,31,CP28005,24888,B,CENTRO,MADRID,MADRID ESTE
7985,M,54,CP36600,23650,I,CENTRO,MADRID,MADRID NORTE
84986,M,57,CP8240,0,E,CENTRO,MADRID,MADRID SUR
31619,M,38,CP3830,26018,H,CENTRO,MADRID,MADRID OESTE
28379,M,44,CP22004,27382,B,CENTRO,MADRID,MADRID SUR
95744,F,43,CP30120,24528,I,ESTE,BARCELONA,BARCELONA NORTE
31497,M,50,CP28905,33580,A,CENTRO,MADRID,MADRID NORTE
96247,M,55,CP28250,0,,CENTRO,MADRID,MADRID NORTE
64491,F,57,CP15010,27299,E,NORTE,LA CORUÑA,LA CORUÑA
65565,M,46,CP28932,27947,E,ESTE,BARCELONA,BARCELONA SUR
14230,F,49,CP40153,26390,,ESTE,VALENCIA,VALENCIA
85657,M,31,CP8025,30273,C,CENTRO,MADRID,MADRID SUR
27147,M,38,CP36317,0,,CENTRO,MADRID,MADRID SUR
44461,M,46,CP33211,0,,ESTE,BARCELONA,BARCELONA SUR
62994,M,33,CP28529,0,A,CENTRO,MADRID,MADRID ESTE
10996,F,57,CP3630,0,,ESTE,BARCELONA,BARCELONA NORTE
85484,M,70,CP8013,31335,B,SUR,MALAGA,MALAGA
88493,M,59,CP28220,37108,A,CENTRO,MADRID,MADRID OESTE
56043,F,43,CP29010,36281,A,CENTRO,MADRID,MADRID SUR
13688,M,39,CP30120,23114,I,SUR,SEVILLA,SEVILLA
26860,M,62,CP8338,34205,C,ESTE,VALENCIA,VALENCIA
79309,M,42,CP2651,21539,J,CENTRO,MADRID,MADRID OESTE
98620,M,26,CP28904,33445,D,ESTE,VALENCIA,VALENCIA
18548,M,57,CP45004,35354,E,ESTE,BARCELONA,BARCELONA CENTRO
8212,M,56,CP11100,21828,B,CENTRO,MADRID,MADRID NORTE
74752,F,56,CP48004,33556,E,CENTRO,MADRID,MADRID NORTE
53909,M,37,CP28901,27871,B,ESTE,BARCELONA,BARCELONA NORTE
954,M,30,CP20560,27626,E,CENTRO,MADRID,MADRID OESTE
57583,F,63,CP47010,29680,C,ESTE,BARCELONA,BARCELONA CENTRO
52167,F,36,CP48007,33703,E,CENTRO,MADRID,MADRID OESTE
72899,F,58,CP45512,19927,J,CENTRO,MADRID,MADRID SUR
89975,F,39,CP5003,34241,B,CENTRO,MADRID,MADRID ESTE
38166,M,49,CP45005,0,,CENTRO,MADRID,MADRID OESTE
59223,M,27,CP28660,30170,D,ESTE,BARCELONA,BARCELONA NORTE
25069,M,53,CP19200,26193,E,ESTE,BARCELONA,BARCELONA NORTE
36358,M,59,CP30140,0,I,CENTRO,MADRID,MADRID NORTE
67487,M,54,CP4006,25273,I,ESTE,VALENCIA,VALENCIA
90298,M,32,CP3203,31252,,NORTE,BILBAO,BILBAO
3848,,49,CP28043,33827,E,ESTE,BARCELONA,BARCELONA NORTE
36605,M,53,CP17412,25030,H,CENTRO,MADRID,MADRID OESTE
49630,F,36,CP46006,29826,C,CENTRO,MADRID,MADRID NORTE
51805,F,36,CP46360,25019,H,ESTE,BARCELONA,BARCELONA NORTE
57065,M,32,CP28042,32663,D,ESTE,VALENCIA,VALENCIA
59104,M,30,CP11009,21329,B,ESTE,VALENCIA,VALENCIA
27740,M,32,CP33011,29818,C,CENTRO,MADRID,MADRID SUR
30240,M,60,CP3530,24985,C,ESTE,BARCELONA,BARCELONA NORTE
44356,M,53,CP17005,29258,B,NORTE,BILBAO,BILBAO
14610,M,46,CP8640,28339,D,CENTRO,MADRID,MADRID NORTE
56958,F,48,CP37185,0,A,ESTE,BARCELONA,BARCELONA CENTRO
19039,M,48,CP20015,29952,D,CENTRO,MADRID,MADRID ESTE
43422,M,43,CP30319,37777,A,ESTE,BARCELONA,BARCELONA SUR
51012,M,51,CP8226,27541,G,CENTRO,MADRID,MADRID ESTE
95823,M,39,CP47012,28296,D,ESTE,BARCELONA,BARCELONA NORTE
46373,M,42,CP7669,0,C,NORTE,LA CORUÑA,LA CORUÑA
97565,F,29,CP30420,19997,J,ESTE,VALENCIA,VALENCIA
58645,F,42,CP50003,24758,B,ESTE,VALENCIA,VALENCIA
25396,M,52,CP28500,27994,H,CENTRO,MADRID,MADRID NORTE
84517,F,51,CP28002,25285,B,CENTRO,MADRID,MADRID OESTE
33591,F,43,CP31008,0,,CENTRO,MADRID,MADRID ESTE
90034,F,36,CP43001,0,,ESTE,BARCELONA,BARCELONA SUR
72165,M,33,CP8480,32846,C,CENTRO,MADRID,MADRID ESTE
26302,M,38,CP39470,0,,CENTRO,MADRID,MADRID SUR
94569,F,42,CP33008,29684,C,ESTE,BARCELONA,BARCELONA NORTE
31444,M,54,CP15007,29612,C,ESTE,VALENCIA,VALENCIA
82687,M,31,CP8210,30855,C,ESTE,BARCELONA,BARCELONA CENTRO
90531,M,40,CP45112,32087,C,CENTRO,MADRID,MADRID OESTE
11703,M,36,CP28701,28937,E,CENTRO,MADRID,MADRID NORTE
32533,M,38,CP20400,24518,G,ESTE,BARCELONA,BARCELONA SUR
92995,M,60,CP28850,27427,E,NORTE,LA CORUÑA,LA CORUÑA
60942,M,35,CP32980,0,,CENTRO,MADRID,MADRID NORTE
58468,F,48,CP28007,35175,E,ESTE,BARCELONA,BARCELONA SUR
47114,M,40,CP8037,31841,A,SUR,MALAGA,MALAGA
25362,F,32,CP3201,33392,A,CENTRO,MADRID,MADRID NORTE
54680,F,58,CP8459,0,C,ESTE,BARCELONA,BARCELONA SUR
42497,F,46,CP43003,31071,C,CENTRO,MADRID,MADRID NORTE
89796,F,35,CP38840,18545,K,NORTE,LA CORUÑA,LA CORUÑA
64272,M,33,CP36313,0,I,CENTRO,MADRID,MADRID NORTE
35748,M,23,CP8036,29233,A,CENTRO,MADRID,MADRID NORTE
5692,M,36,CP26003,0,,CENTRO,MADRID,MADRID OESTE
24317,F,60,CP8036,30747,C,ESTE,BARCELONA,BARCELONA NORTE
38599,F,31,CP48903,23722,G,ESTE,BARCELONA,BARCELONA CENTRO
66804,M,37,CP29640,29816,F,CENTRO,MADRID,MADRID NORTE
59905,F,55,CP30509,0,,CENTRO,MADRID,MADRID SUR
49840,F,32,CP8390,0,,ESTE,BARCELONA,BARCELONA SUR
4136,M,35,CP6010,0,,CENTRO,MADRID,MADRID ESTE
72399,M,49,CP9005,29608,C,CENTRO,MADRID,MADRID ESTE
10471,M,31,CP46020,0,,ESTE,BARCELONA,BARCELONA SUR
82585,M,38,CP20005,33521,D,SUR,SEVILLA,SEVILLA
74659,M,26,CP25595,28997,K,CENTRO,MADRID,MADRID ESTE
86103,F,40,CP13670,21289,K,ESTE,BARCELONA,BARCELONA SUR
18540,M,43,CP7570,24697,H,CENTRO,MADRID,MADRID ESTE
78134,F,38,CP35110,0,,CENTRO,MADRID,MADRID OESTE
67443,M,44,CP28918,30077,,ESTE,VALENCIA,VALENCIA
15982,M,49,CP28031,28820,D,ESTE,BARCELONA,BARCELONA CENTRO
65618,F,44,CP28529,37774,A,CENTRO,MADRID,MADRID SUR
26911,M,35,CP3828,18473,K,CENTRO,MADRID,MADRID ESTE
22294,M,25,CP28850,0,,CENTRO,MADRID,MADRID OESTE
78578,M,43,CP11007,0,,ESTE,BARCELONA,BARCELONA SUR
5387,M,54,CP2006,24133,I,ESTE,BARCELONA,BARCELONA CENTRO
11846,F,36,CP4230,28265,C,CENTRO,MADRID,MADRID NORTE
79487,M,36,CP8302,26462,G,CENTRO,MADRID,MADRID OESTE
50178,F,25,CP43850,25183,C,CENTRO,MADRID,MADRID SUR
73001,M,48,CP36001,0,,SUR,SEVILLA,SEVILLA
37183,M,43,CP46007,29244,C,CENTRO,MADRID,MADRID OESTE
1533,F,39,CP48003,33573,E,ESTE,BARCELONA,BARCELONA SUR
89649,M,47,CP3600,27291,B,CENTRO,MADRID,MADRID NORTE
78399,M,46,CP8340,31352,A,CENTRO,MADRID,MADRID OESTE
88088,F,32,CP28912,24654,E,NORTE,LA CORUÑA,LA CORUÑA
82965,M,49,CP29680,24136,H,ESTE,BARCELONA,BARCELONA CENTRO
55868,M,27,CP13193,18499,K,CENTRO,MADRID,MADRID NORTE
70232,M,51,CP8224,29053,D,ESTE,BARCELONA,BARCELONA NORTE
78148,F,42,CP17401,29469,H,CENTRO,MADRID,MADRID NORTE
71787,F,40,CP3698,24707,H,CENTRO,MADRID,MADRID OESTE
14713,F,52,CP28810,31997,D,SUR,MALAGA,MALAGA
15436,M,40,CP8203,27326,G,NORTE,LA CORUÑA,LA CORUÑA
65821,M,48,CP33212,34578,A,SUR,MALAGA,MALAGA
19917,M,26,CP43006,25182,D,CENTRO,MADRID,MADRID ESTE
48674,F,25,CP28033,35017,E,CENTRO,MADRID,MADRID ESTE
90786,M,33,CP8100,25961,G,CENTRO,MADRID,MADRID NORTE
21276,F,29,CP31008,32797,D,CENTRO,MADRID,MADRID NORTE
57158,F,50,CP43870,27950,D,CENTRO,MADRID,MADRID OESTE
40559,F,34,CP8203,27181,G,CENTRO,MADRID,MADRID OESTE
28112,F,46,CP34003,27725,E,SUR,SEVILLA,SEVILLA
48723,M,45,CP21004,26568,B,CENTRO,MADRID,MADRID ESTE
51493,F,33,CP20014,35811,C,SUR,SEVILLA,SEVILLA
42738,M,48,CP14280,17445,K,SUR,SEVILLA,SEVILLA
85137,M,37,CP19208,32067,C,SUR,SEVILLA,SEVILLA
31608,M,32,CP28913,24584,E,CENTRO,MADRID,MADRID OESTE
89909,F,29,CP36207,25491,G,CENTRO,MADRID,MADRID OESTE
16785,F,26,CP43205,27315,G,CENTRO,MADRID,MADRID OESTE
66850,M,30,CP33420,0,H,SUR,MALAGA,MALAGA
23082,M,29,CP48002,29572,C,SUR,MALAGA,MALAGA
22686,M,37,CP17843,25793,H,ESTE,BARCELONA,BARCELONA SUR
93487,M,31,CP8830,26970,E,ESTE,VALENCIA,VALENCIA
83146,M,32,CP1008,0,,ESTE,BARCELONA,BARCELONA CENTRO
6189,F,32,CP28022,30067,D,CENTRO,MADRID,MADRID SUR
16048,M,28,CP8660,25698,H,SUR,MALAGA,MALAGA
4880,M,40,CP31003,0,,CENTRO,MADRID,MADRID NORTE
78184,M,26,CP28050,37773,D,CENTRO,MADRID,MADRID ESTE
56751,F,27,CP45200,25227,,ESTE,BARCELONA,BARCELONA NORTE
41108,F,45,CP41808,0,,CENTRO,MADRID,MADRID SUR
73328,M,47,CP8191,27291,G,ESTE,BARCELONA,BARCELONA CENTRO
75853,M,26,CP39200,28457,H,NORTE,LA CORUÑA,LA CORUÑA
9871,M,33,CP14010,25297,E,NORTE,BILBAO,BILBAO
68188,M,49,CP28044,24351,B,CENTRO,MADRID,MADRID SUR
97884,M,58,CP39600,24824,I,ESTE,BARCELONA,BARCELONA NORTE
75040,F,28,CP7141,0,C,NORTE,LA CORUÑA,LA CORUÑA
94423,F,46,CP8007,26428,E,ESTE,BARCELONA,BARCELONA NORTE
92312,M,70,CP37001,33929,A,CENTRO,MADRID,MADRID NORTE
62347,M,57,CP8191,27483,D,CENTRO,MADRID,MADRID NORTE
45005,F,41,CP28944,27374,E,CENTRO,MADRID,MADRID NORTE
3550,F,54,CP28820,37147,A,CENTRO,MADRID,MADRID NORTE
25765,F,54,CP15142,24982,D,ESTE,BARCELONA,BARCELONA SUR
82732,M,48,CP41008,23685,B,ESTE,BARCELONA,BARCELONA CENTRO
46936,M,34,CP17007,35818,A,ESTE,VALENCIA,VALENCIA
46544,F,33,CP7300,25004,H,ESTE,BARCELONA,BARCELONA CENTRO
93159,F,37,CP15403,0,,ESTE,BARCELONA,BARCELONA SUR
20217,F,60,CP8005,33380,D,NORTE,BILBAO,BILBAO
9194,M,26,CP2400,24449,D,CENTRO,MADRID,MADRID ESTE
29082,M,64,CP3502,27179,B,CENTRO,MADRID,MADRID OESTE
3008,M,36,CP3600,26493,H,NORTE,LA CORUÑA,LA CORUÑA
26663,M,44,CP36215,0,H,CENTRO,MADRID,MADRID NORTE
74006,F,58,CP8020,24265,B,ESTE,BARCELONA,BARCELONA SUR
69365,F,43,CP23600,23313,,CENTRO,MADRID,MADRID ESTE
87795,M,44,CP23700,24131,I,CENTRO,MADRID,MADRID NORTE
54845,M,35,CP28021,0,,CENTRO,MADRID,MADRID NORTE
875,M,52,CP43202,28078,D,NORTE,BILBAO,BILBAO
34688,F,30,CP8370,25035,C,ESTE,VALENCIA,VALENCIA
87091,M,33,CP15220,0,,ESTE,BARCELONA,BARCELONA NORTE
81074,M,35,CP8172,37399,A,NORTE,BILBAO,BILBAO
80857,F,42,CP28100,0,,CENTRO,MADRID,MADRID SUR
29824,F,37,CP3005,26496,I,ESTE,BARCELONA,BARCELONA NORTE
80312,M,39,CP28030,0,,CENTRO,MADRID,MADRID ESTE
34856,M,51,CP8201,27316,B,ESTE,VALENCIA,VALENCIA
44800,M,41,CP32005,27334,B,CENTRO,MADRID,MADRID ESTE
56401,,66,CP20140,0,,ESTE,BARCELONA,BARCELONA NORTE
16941,F,43,CP36693,25821,H,CENTRO,MADRID,MADRID NORTE
38752,M,49,CP28806,30791,D,CENTRO,MADRID,MADRID SUR
56403,M,38,CP24314,18611,K,ESTE,BARCELONA,BARCELONA CENTRO
47801,M,53,CP28051,28844,D,CENTRO,MADRID,MADRID NORTE
7805,F,56,CP8016,28018,B,CENTRO,MADRID,MADRID OESTE
32703,M,48,CP30393,22872,H,ESTE,BARCELONA,BARCELONA SUR
97131,M,53,CP15175,25700,H,CENTRO,MADRID,MADRID OESTE
40645,M,50,CP3450,25008,H,ESTE,BARCELONA,BARCELONA CENTRO
2572,M,56,CP8006,33141,A,ESTE,BARCELONA,BARCELONA CENTRO
63220,M,47,CP28922,33544,D,ESTE,VALENCIA,VALENCIA
8248,M,35,CP36950,0,,ESTE,BARCELONA,BARCELONA SUR
67611,M,39,CP8530,25645,H,NORTE,BILBAO,BILBAO
24058,F,37,CP28015,33149,A,CENTRO,MADRID,MADRID ESTE
81368,M,25,CP12500,0,,CENTRO,MADRID,MADRID ESTE
90408,M,44,CP30570,0,,CENTRO,MADRID,MADRID OESTE
73795,M,49,CP43439,0,K,CENTRO,MADRID,MADRID NORTE
11217,M,58,CP43710,25036,H,NORTE,LA CORUÑA,LA CORUÑA
70315,F,55,CP18200,23334,H,CENTRO,MADRID,MADRID NORTE
47477,M,53,CP50002,32083,E,CENTRO,MADRID,MADRID OESTE
39379,M,59,CP14014,26203,E,CENTRO,MADRID,MADRID NORTE
33693,M,57,CP24750,24456,H,CENTRO,MADRID,MADRID OESTE
21747,M,32,CP28945,30048,D,ESTE,BARCELONA,BARCELONA SUR
44912,M,58,CP1001,27792,C,CENTRO,MADRID,MADRID ESTE
52895,F,51,CP29660,27660,F,CENTRO,MADRID,MADRID OESTE
88096,F,55,CP45210,26411,H,CENTRO,MADRID,MADRID ESTE
66856,F,58,CP28902,27861,B,CENTRO,MADRID,MADRID OESTE
60087,M,32,CP30007,28018,C,ESTE,BARCELONA,BARCELONA SUR
33085,M,59,CP3502,27374,E,CENTRO,MADRID,MADRID SUR
22679,M,51,CP28030,32909,A,NORTE,BILBAO,BILBAO
16195,M,39,CP26130,28952,K,SUR,MALAGA,MALAGA
25114,M,50,CP22700,25120,B,ESTE,BARCELONA,BARCELONA NORTE
97888,F,30,CP29009,29785,C,ESTE,BARCELONA,BARCELONA SUR
5726,M,45,CP9006,32381,D,ESTE,BARCELONA,BARCELONA CENTRO
54720,M,45,CP17813,28962,K,ESTE,BARCELONA,BARCELONA NORTE
43825,M,45,CP14009,22115,I,CENTRO,MADRID,MADRID ESTE
53433,M,59,CP28921,24828,E,ESTE,BARCELONA,BARCELONA NORTE
97794,F,40,CP2006,24384,I,CENTRO,MADRID,MADRID SUR
28107,M,49,CP11500,29288,I,CENTRO,MADRID,MADRID OESTE
59498,M,28,CP28025,0,,SUR,MALAGA,MALAGA
28355,F,30,CP46120,25065,H,SUR,MALAGA,MALAGA
369,M,31,CP19005,30075,,CENTRO,MADRID,MADRID OESTE
56623,M,51,CP28980,29885,D,CENTRO,MADRID,MADRID NORTE
36552,M,55,CP5003,0,,SUR,SEVILLA,SEVILLA
67089,M,34,CP1015,25503,D,ESTE,BARCELONA,BARCELONA SUR
87891,M,32,CP35019,27877,C,CENTRO,MADRID,MADRID NORTE
47227,M,45,CP8014,29993,B,ESTE,BARCELONA,BARCELONA NORTE
21341,M,49,CP36320,0,I,CENTRO,MADRID,MADRID NORTE
32831,M,52,CP28003,24926,B,CENTRO,MADRID,MADRID SUR
43442,M,43,CP46900,26963,G,NORTE,LA CORUÑA,LA CORUÑA
60789,M,40,CP8330,27324,G,SUR,MALAGA,MALAGA
72381,F,54,CP41010,27770,A,ESTE,BARCELONA,BARCELONA CENTRO
18413,F,34,CP9006,33612,E,CENTRO,MADRID,MADRID SUR
85453,F,73,CP15702,21454,,ESTE,BARCELONA,BARCELONA CENTRO
99423,M,26,CP36163,23717,I,CENTRO,MADRID,MADRID SUR
17225,F,24,CP45280,0,C,ESTE,BARCELONA,BARCELONA NORTE
72819,F,36,CP3690,26290,D,CENTRO,MADRID,MADRID ESTE
3061,M,45,CP8030,30401,B,NORTE,BILBAO,BILBAO
19974,F,43,CP8860,30061,D,NORTE,LA CORUÑA,LA CORUÑA
218,F,49,CP45280,36435,U,SUR,SEVILLA,SEVILLA
73193,F,38,CP15174,26381,I,ESTE,BARCELONA,BARCELONA CENTRO
90634,M,41,CP48300,31274,G,ESTE,BARCELONA,BARCELONA SUR
77013,M,50,CP8032,27870,B,CENTRO,MADRID,MADRID ESTE
3783,M,49,CP48004,24859,B,CENTRO,MADRID,MADRID SUR
50096,M,48,CP15690,0,,CENTRO,MADRID,MADRID NORTE
77021,F,51,CP25003,27332,B,ESTE,BARCELONA,BARCELONA CENTRO
10869,M,38,CP50002,27732,E,CENTRO,MADRID,MADRID SUR
86273,F,44,CP39011,29577,C,CENTRO,MADRID,MADRID NORTE
85846,M,48,CP28023,36837,A,CENTRO,MADRID,MADRID OESTE
65440,M,35,CP28035,35353,E,CENTRO,MADRID,MADRID OESTE
57931,M,36,CP28905,0,,ESTE,BARCELONA,BARCELONA NORTE
24935,M,43,CP47014,0,,NORTE,BILBAO,BILBAO
25320,M,53,CP28922,0,,CENTRO,MADRID,MADRID NORTE
14781,F,59,CP18100,27292,I,CENTRO,MADRID,MADRID SUR
87535,M,57,CP46980,0,,SUR,SEVILLA,SEVILLA
73957,M,46,CP8480,33205,C,NORTE,BILBAO,BILBAO
1125,F,41,CP32213,16352,K,CENTRO,MADRID,MADRID NORTE
10844,M,31,CP11170,0,,NORTE,LA CORUÑA,LA CORUÑA
51857,M,39,CP6010,33513,A,CENTRO,MADRID,MADRID ESTE
28981,M,39,CP28820,0,,ESTE,BARCELONA,BARCELONA SUR
